שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
סוהאד,85,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,2,2,0,2,2,2,11,2,6,2,0,0,7,9,2,2,2,5,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
סוהיר,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,2,5,2,2,8,13,8,6,2,2,6,2,0,2,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
סוהר,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,5,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
סוואר,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,5,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2
סוזאן,123,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,5,8,6,2,7,5,2,2,7,6,2,2,6,2,2,2,2,2,5,6,7,2,2,2,2,5,2,2,2,2,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0
סול,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,2,2,2,0,2,2,2,2,6,10,2,6
סולאף,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,8,10,6,2,2,5,5,2,0,2,2,0,0,2,2,0,0,0,0,0,0
סוניה,78,0,0,2,0,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,0,0,2,2,2,0,2,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
סועאד,168,2,0,2,0,2,2,2,7,5,2,9,6,2,8,2,5,2,9,7,5,6,5,2,2,2,2,7,5,5,2,7,2,2,2,0,2,2,0,0,2,2,0,2,0,2,2,0,0,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
סופיה,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,0,0,2,0,2,2,2,2,0,2,2,2,0,0,2,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,5,2,2,2,2
סחר,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,5,2,5,2,7,6,5,7,6,5,5,9,8,8,9,7,9,8,8,2,7,6,7,7,22,11,5,2,0,2,5,2,2,2,2,2,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0
סיבא,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,6,5,2,2,5,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0
סידרא,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,2,2,0,0,0,2,0,2,0,0,0,0,0,2,2
סיהאם,241,2,2,2,5,7,6,2,9,8,2,6,11,2,8,8,7,2,6,6,6,8,10,7,8,2,2,5,5,2,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2,2,0,2,0,2,2,5,0,2,0,2,0,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2,0,0,0
סיון,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,0,2,0,0,2,2,2,2,2,2,2,2,5,2,0,2,2,0,2,2,0,2,0,2,0,0,0,0,2
סילא,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,21,10,10,8,12,8,2,8,6,13,10
סילה,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,0,2,2,2,0,0,2,0
סילין,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,5,15,20,21,16,18,11,13,16,14,12,19,6,5,9,19,5,10,2,2
סילינה,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,5,2,2,2,0,0,2,0,0,2,2,0,0
סימה,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,2,0,2,2,2,5,5,8,2,5,6,2,10,7,2,8,9,7,5,2,2
סירין,213,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,2,2,0,0,2,0,2,2,2,2,2,2,11,8,10,7,6,7,6,6,16,8,20,21,15,15,6,7,0,5,2,2,0,2,5,2,0
סלאם,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,2,2,2,2,0,0,2,0,0,0,0,2,2,2,2,5,8,6,9,6,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,2,0,2,2,0,2,2,0,2,0,0
סלוא,97,0,0,0,0,0,0,0,2,0,2,0,0,8,2,2,2,2,2,2,2,6,0,2,0,2,6,2,6,2,0,2,5,2,2,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,2,2,2
סלין,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,6,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2
סמא,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,6,2,2,2,2,2,0,6,2,6,2,5,2,7,11,7
סמאהר,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,10,13,19,12,7,5,6,6,2,2,2,2,2,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
סמאח,149,2,0,0,2,2,0,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,0,2,5,2,0,2,2,5,2,2,5,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,2,2,0,0,2,2,0
סמיה,99,0,0,2,2,2,2,2,2,2,0,2,2,5,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,0,0,0,2,2,0,2,0,0,2,0,0,2,2,0,2,2,0,2,2,2,0,0,2,0,2,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
סמירה,265,2,0,2,7,0,2,2,2,2,2,8,2,6,8,12,8,14,26,12,20,10,17,10,10,7,9,2,10,2,2,5,2,2,2,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,2,2,0,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0
סמר,204,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0,0,2,2,2,5,10,5,5,5,17,13,6,7,5,9,5,2,5,2,12,7,5,10,2,2,2,6,2,6,2,2,2,2,6,0,2,2,2,2,2,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0
סנא,283,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,5,5,10,19,11,8,10,14,11,14,10,10,15,6,6,8,9,8,7,9,5,2,5,2,2,2,2,2,2,0,0,2,0,2,2,2,0,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2
סעדה,88,2,0,2,2,2,2,2,0,2,2,5,7,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,2,2,2,2,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
ספא,205,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,6,2,2,2,2,5,2,6,8,2,7,5,7,8,9,11,15,8,13,7,7,2,6,10,6,2,2,2,2,0,2,2,5,0,2,2,0,0,2,0,0,0,2,2,0,0,0,0,2,2,0,0,0,2
ע'זל,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,9,2,2,0,2,0,0,0,0,0,0,2,0
ע'נא,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,2,0,0,0,0,0,0,0,0
עאטף,93,2,0,2,2,2,2,2,2,0,2,2,2,5,7,2,2,2,8,5,2,2,2,2,2,0,2,2,2,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,2
עאידה,82,0,0,0,0,0,5,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
עביר,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,8,11,17,41,23,17,16,15,18,16,19,14,22,27,21,24,9,24,15,12,13,11,11,8,9,10,2,2,2,2,7,2,6,0,2,2,0,0,2,2,0,0,2,2,0,2,0,0,2,0
עדן,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,2,0,0,0,0,2,0,2,7,16,18,22,25,29,24,31,25,20,26,7,8,18,10,13,2,2,6,2,6,6,2,2,2
עואטף,51,0,0,2,2,2,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,5,0,2,2,0,2,2,2,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
עולא,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,8,5,2,10,30,21,12,20,14,6,7,9,2,9,8,2,2,2,2,5,2,0,2,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
עינב,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,5,2,2,0,6,2,2,2,0,2,0,0,2,0,2,0
עליה,131,2,2,2,0,0,2,0,2,2,2,0,2,2,6,2,2,5,2,0,2,2,2,2,5,5,6,2,2,2,2,2,2,2,2,9,2,0,0,2,2,0,0,2,2,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,2,0
ענבל,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,6,2,0,2,5,2,6,7,2,2,0,2,2,5,2,2,2,5,7,2,0,2,2,2,2,2,0,0,2,0,0
ענת,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,2,2,2,2,2,8,2,6,6,2,2,8,7,2,2,2,2,2,2,2,2,2,6,6,5,2,2,5,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
עפאף,224,2,2,7,2,7,10,8,8,9,6,6,14,2,8,9,10,10,9,10,6,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,2,2,2,2,2,0,0,2,0,2,2,2,0,0,2,2,0,0,2
עפיפה,345,2,7,10,8,2,8,12,2,2,2,5,7,10,11,5,2,6,2,10,2,8,5,5,7,2,2,10,11,6,2,6,2,2,7,2,2,2,7,2,2,2,2,2,2,2,0,10,6,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,0,2,0,2,0,0,0,2
ערין,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,2,5,5,11,11,13,18,15,19,17,9,17,7,16,11,13,11,8,8,8,9,10,5,2,2,2,7,0,2,0,2,0,2,2,0,2,2,0,0,2,0,2
פאדיה,99,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,2,0,2,5,7,2,2,2,2,7,2,5,2,10,6,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
פאטמה,246,2,2,7,2,5,2,5,2,2,5,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,2,2,2,2,0,5,6,2,2,2,2,2,5,6,6,5,2,2,2,2,2,0,2,0,2,2,2,0,2,2,0,2,0,2,0,2,0,2,2,0,2
פאתן,167,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,5,2,7,2,10,2,2,5,5,7,6,6,7,2,7,10,5,7,5,5,8,2,2,7,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0
פאתנה,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
פידא,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,2,0,2,2,2,2,2,2,7,2,5,2,2,6,5,5,2,2,2,2,2,0,2,2,2,2,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
פיחא,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,6,2,2,2,0,0,2,0,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
פירוז,89,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,0,2,0,2,2,2,2,2,0,0,2,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2
פלק,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
קארין,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,2,2,2,7,2,9,20,10,10,7,2,2,2,2,5,2,0,2,2,2,2,0,2,2,2,0
קמר,127,0,0,0,2,2,2,2,2,2,0,2,2,0,0,2,0,0,2,0,2,0,2,2,0,2,0,2,0,2,2,0,2,2,0,0,0,2,2,2,0,0,2,2,2,2,5,5,2,2,2,2,2,2,5,5,2,0,2,2,2,2,6,2,2,2,2,2,2,2,2,0,2,2,0
קנאר,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,2,2,2,2,2,8,2,2,2,2,2,2,0,2,0,2,0,2,2,0,2,0,2,0,2,2
קרולין,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,2,2,0,2,0,2,2,2,2,2,2,2,5,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
קרין,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,2,2,2,2,6,10,13,6,15,12,10,8,5,7,2,2,2,2,2,2,2,2,0,2,2,2
קריסטין,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,2,2,2,2,0,5,2,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0
ראויה,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,2,2,2,2,2,2,7,2,2,2,2,5,6,2,6,5,7,2,2,2,2,2,2,2,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0
ראועה,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,0,0,2,2,2,2,2,7,2,2,2,6,2,5,2,2,2,5,7,2,8,11,2,2,0,2,2,2,0,0,0,2,2,0,0,0,0
ראידה,88,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,5,2,2,2,2,2,10,2,2,7,6,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ראיה,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,5,2,2,7,6,6,6,2,2,7,10,13,13,10,8,2,9,6,2,5,2,2,2,2,2,2,0,2,0,0,2,2,2,2,0,0
ראמא,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,2,0,2,5,2,2,0,0,2,2,2,18,14,11,2,8,5,7,2,2,2,2,2
ראמה,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,2,2,2,0,2,2,2,0,0,6,2,2,2,0,2,2,0,0,2,2,0
ראמיה,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,0,10,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ראנה,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,0,2,2,13,8,5,2,8,10,2,7,0,2,2,0,2,2,0,2,2,2,2,0,2,2,2,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0
ראניה,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,10,11,5,9,10,11,13,12,9,11,8,6,5,7,2,2,2,2,5,5,2,2,2,5,2,0,2,2,5,2,2,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0
רבאב,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,6,2,2,2,6,2,5,5,2,5,2,2,0,5,2,2,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
רגד,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,6,2,7,9,12,10,5,17,14,13,12,9,7,2,5,0,2,2,2,2,2,0,2,2,2,0
רגדה,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,5,2,2,7,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רהאם,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,24,29,25,12,8,7,10,6,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
רהף,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,2,2,2,0,8,2,2,2,8,2,2,8,2,2,8,2,8,7,5,10,2,7,7,2,6,7,2,2,2
רואה,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,2,2,2,2,2,2,2,2,2,6,2,8,5,5,2,8,6,2,2,2,6,2,2,2,0,2,2,0,0,0,2,0,2,0,0,0,0
רואן,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,7,6,17,18,12,16,12,15,14,20,10,8,6,10,9,8,9,5,8,7,2,2,2,2,2,2,0,0,0,0,0,2,0,0
רובה,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,2,2,2,2,5,2,7,2,2,6,5,11,9,2,2,5,12,6,2,13,6,2,6,2,5,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0
רודיינה,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,2,0,0,0,6,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רודינה,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,7,5,5,2,2,2,2,0,2,2,2,0,2,0,2,2,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רוז,186,0,0,0,0,2,0,0,2,2,0,0,0,2,0,2,2,0,2,2,2,0,0,0,2,2,0,2,2,0,0,0,2,2,2,2,2,0,2,2,0,2,0,0,0,2,0,2,0,2,2,2,2,2,2,2,2,6,2,2,8,6,7,5,13,2,6,8,7,11,2,10,6,13,10
רוזאן,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,2,0,2,5,2,2,2,2,8,5,7,2,5,7,2,2,2,5,5,2,2,2,2,2,2,0,2,2,0,0,2,0,2,0,0,0
רוזין,28,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,2,0,2,0,0,0,2,0,2,2,0,2,2,0
רוזלין,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,2,2,0,0,2,0,2,2,2,2,2,0,2,0,2,0,2,0,2,2,2,2,2,0,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0
רולא,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,6,2,2,8,2,2,5,2,2,5,2,6,2,2,0,2,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0
רונית,71,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,8,5,2,2,5,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רוסיל,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,5,0,2
