שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
מרואן,204,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,5,2,2,2,2,5,5,9,14,7,12,7,12,8,6,11,2,6,6,2,2,2,5,5,2,2,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,0
נאג'י,96,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,0,2,2,2,2,0,0,2,2,5,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,0,2,2,0,2,5,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,2,2,0,0,0,0,2,0,0,0
נאדר,166,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,2,2,0,2,2,0,0,2,2,9,2,2,2,2,2,7,2,2,2,7,2,2,2,2,2,5,6,7,2,5,2,2,5,5,8,5,6,8,2,2,5,2,0,2,2,2,2,0,0,2,0,2,2,2,0,0,0,0
נאזם,61,0,0,2,2,2,7,0,2,0,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,2,2,2,0,0,0,2,2,0,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,2,2,2,2,2,2,0,0,0,2,0,2,0,0,2,0,2,0
נאיל,161,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,2,2,2,2,6,2,2,11,2,5,2,2,5,6,9,2,5,2,2,2,2,6,2,2,2,6,2,6,2,2,2,2,2,0,2,2,2,2,5,0,2,0,2,2,0,2,2,0,0,0,2,2,2
נאיף,252,2,2,0,2,2,6,2,2,5,5,9,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,2,2,2,2,5,2,6,8,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2
נאסר,145,0,2,2,0,0,2,2,2,2,2,2,2,0,2,2,5,2,2,5,2,2,2,2,6,2,2,2,2,2,5,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2
נביה,93,2,2,2,0,2,0,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,6,2,2,0,2,2,2,2,2,0,2,0,2,0,0,0,2,0,2,2,2,0,2,2,0,2
נביל,201,0,2,2,0,2,2,2,2,2,2,2,9,2,5,8,2,9,2,2,2,6,2,5,8,5,5,2,5,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,2,0,2
נג'יב,286,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,8,5,5,2,5,7,5,7,10,5,7,7,2,6,5,2,2,2,2,9,11,2,2,2,2,7,2,2,2,2,5,2,2,0,2,2,2,2
נדים,136,0,0,2,2,2,2,5,2,2,2,5,2,2,2,2,6,2,2,2,2,5,5,5,2,8,5,2,2,2,2,2,2,2,2,0,2,2,2,0,5,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,2,0,2,0,0,0,2,2,2,0,2,2,2
נואף,72,2,2,2,2,0,0,2,5,0,2,2,2,6,2,0,2,2,2,0,2,2,0,2,0,0,2,0,0,2,0,2,0,0,2,2,0,2,2,0,0,0,2,0,0,0,2,2,2,0,0,0,2,2,2,0,2,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,2,2,2
נואר,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,2,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0
נוהאד,85,2,2,0,2,0,0,2,2,2,2,0,2,2,2,6,2,6,2,2,2,0,2,0,2,2,2,0,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,2,0,0,2,0,2,0,2,2,0,0,0,2,2,0,2,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2
נור,208,2,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,9,2,2,2,2,7,6,2,2,7,2,6,5,5,5,7,8,7,2,7,6,2,5,2,2,8
נזיה,147,2,2,2,5,2,2,2,2,2,2,6,7,2,8,5,0,2,2,2,8,7,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,2,0,2,0,0,2,2,2,0,2,0,2,2,2,2,0,2,2,5,2,2,2,2
נידאל,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,2,2,2,7,2,2,2,2,5,2,6,5,2,2,5,6,2,2,5,2,0,2,0,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0
ניזאר,165,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,7,6,2,7,10,5,7,2,2,2,5,2,2,5,2,2,7,2,2,2,2,2,2,2,2,2,2,2,0,5,2,2,0,2,2,0,2,2,0,2,0,2,2,0,0,0
ניל,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,2,2,2,2,2,2,2,5,9,8,9,5,12,17,17,29,20,30,31,26,21,30,21
נימאר,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,2,0,0,0,2
ניסאן,42,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,2,0,0,0,2,2,2,0,5,2,2,7,2,2,2,2,2,0
נסים,149,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2,2,2,2,0,5,6,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,7,2,7,5,6,5,2,7,7,2,0,2,7,2,2,2,0,2,2,2,0,2,2,2,2,0,2,2,2,2,2
נעים,176,0,0,2,2,0,2,0,2,2,2,0,2,2,0,2,2,2,2,2,2,2,5,2,2,5,2,2,2,0,2,2,2,6,0,0,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,7,2,2,2,2,2,5,2,2,2,2,0,2,2,2,2,2,0,0,2
נשאת,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,2,2,2,0,2,2,0,2,0,2,2,2,0,5,5,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
סאהר,139,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,5,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,10,8,5,6,8,8,10,2,2,2,2,0,0,2,2,2,2,0,0,0,0,0,0,2,0,0,0
סאלח,877,6,2,12,12,10,9,12,18,10,9,12,12,13,12,8,10,12,13,9,9,11,9,2,6,9,15,8,5,13,8,15,13,13,11,12,18,7,11,7,13,12,17,12,9,10,16,15,13,15,16,5,9,11,17,9,15,9,12,13,10,13,5,16,10,11,11,9,10,10,11,11,6,8,10
סאמח,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,0,0,2,2,2,2,2,0,2,2,5,2,2,6,12,2,2,2,7,7,5,2,10,14,9,2,2,5,2,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0
סאמי,380,2,2,2,2,2,8,7,7,5,2,10,5,2,5,8,7,5,2,10,5,9,7,12,11,11,13,12,8,5,7,5,8,2,6,6,2,2,2,6,6,8,9,2,2,5,5,10,2,2,2,5,2,9,2,2,2,2,2,2,2,2,7,2,0,6,2,2,2,2,2,2,5,2,2
סאפי,228,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,2,2,2,6,2,7,6,5,5,2,2,2,2,2,6,2,6,7,2,7,2,2,2,2,9,7,9,2,5,9,6,2,2,2,7,2,6,7,2,5,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2
סארי,259,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,2,2,2,2,5,8,7,11,6,6,14,13,8,10,2,10,2,5,14,10,7,10,2,8,2,2,7,5,9,2,2,6,7,5,5,6,7,2,2,2,2
סולטאן,142,0,0,0,0,0,0,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,12,2,0,6,2,5,2,2,2,2,7,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,5,2,0,2,2,2,0,2,2
סולימאן,"1,815",11,11,21,14,9,22,20,17,24,18,25,28,24,17,24,15,20,25,19,21,22,15,11,24,25,11,25,14,15,17,30,33,32,20,31,22,25,25,23,24,30,26,25,39,27,26,33,19,30,26,27,24,26,25,34,30,28,18,28,20,23,26,21,24,20,23,24,20,20,27,21,30,23,22
סיף,207,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,2,5,2,2,2,5,2,2,2,2,2,2,2,5,6,8,6,2,2,2,7,5,2,2,2,2,9,5,7,9,9,10,2,9,6,5,5,7,7,6,7,5
סיראג',63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,2,2,2,2,0,2,2,2,5,2,2,6,8,2,6,5,0,5,2,2,2
סלאח,127,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,5,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2
סלים,372,2,2,2,2,2,5,5,2,5,2,5,2,2,2,5,2,6,6,8,7,5,2,2,2,8,2,9,2,6,5,2,2,2,7,8,2,2,6,5,8,2,11,9,9,5,7,2,2,6,8,7,5,6,2,5,2,2,2,2,2,5,6,6,2,2,2,2,2,2,2,0,2,2,2
סמיח,94,2,0,2,0,2,0,2,0,2,2,2,2,2,2,0,2,6,2,2,5,2,6,5,0,2,6,2,2,0,0,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,2,0,0,0,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2
סמיר,230,0,0,2,2,2,2,2,0,0,2,7,5,10,0,6,5,5,9,6,9,9,8,8,5,7,9,8,2,8,2,2,2,2,2,2,5,2,6,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,0,2,2,0,2,0,0,2,2,2,2,2,2,2,0,2,2,2
סמר,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,8,12,12,12,15,13,9,16,12,14,13,9,6,8,12,5,8,2,2,8,7,8,2,14,12,7,11,13,13,11,9,9,9,11,2,6,2,2,5,8,2,2,0,0,2,0,2,2,0,0,0,0,0
סנד,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,5,2,2,2,2,2,2,5,8,6,2,7,10,7,5,6,9,8,9,9,6,8,10,8,7,2,10,8,5,2,6,2,10,5,10,5,6
סעיד,548,2,8,8,8,5,8,2,2,5,5,2,8,5,7,6,9,2,9,7,7,2,9,6,5,7,7,7,10,6,6,6,9,7,6,6,13,8,8,7,9,7,9,9,6,10,2,9,8,5,7,9,12,8,10,2,6,10,8,8,7,10,2,6,10,2,8,9,2,2,6,6,6,2,2
ספא,133,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,0,2,0,0,0,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,2,8,2,0,2,13,5,2,2,2,2,5,2,2,2,2,2,5,2,0,2,2,2,2,2,2,0
ספואן,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0,2,0,2,2,6,2,0,2,0,0,2,2,2,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
עאדל,209,0,2,2,5,2,2,2,2,2,2,2,8,2,9,8,7,2,8,2,6,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,5,2,2,2,2,2,2,5,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2
עאהד,55,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,0,2,0,2,0,2,0,2,2,2,0,2,0,0,2,2,0,0,0,2,0,2,2,2,2,0,5,2,2,0,2,2,2,0,2,2,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,2,0,0
עאטף,120,0,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,8,5,2,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,2,0,0,2,0,2,2,2,0,0,2,0,0,0,0,2,2,2,0,2,0,2,0,2,2,0,2
עאמר,178,0,2,0,0,0,2,2,0,2,2,0,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0,2,2,2,5,2,5,2,6,2,2,5,2,2,2,2,2,2,2,2,2,2,5,2,2,2,5,2,2,2,2,0,0,2,2,0,0,2,6,2,2,2,2,2,2,2,2,2
עארף,49,0,0,0,0,2,0,0,2,2,2,0,0,2,2,2,2,0,2,2,5,2,2,0,2,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,2,0,0,0,2,0,0,0,2,0,2,2,0,2,0,0,0,0,2,2,0,0
עבדאללה,153,2,2,2,2,2,0,0,0,2,2,2,2,2,2,5,2,0,2,2,2,2,2,2,0,2,2,2,5,2,5,0,5,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,0,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,2,2
עדי,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,6,2,2,5,2,5,2,5,2,7,5,7,5,6,7,2,2,6,7,8,13,8,2,9,8,13
עדן,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,2,2,7,11,2,8,10,9,11,6,2,2,6,6,5,5,5,2,2,2,2,2,2,2,2
עהד,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,2,2,2,5,5,2,2,2,2,2,2,0,0,2,0,0,2,0,0,0,0,2,0
עודאי,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,6,2,5,6,2,2,2,2,5,5,2,0,0,2,2,2,2,2,2,0,2,2,2,2,2,2,8
עומר,153,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,2,0,2,2,2,2,2,2,2,2,7,5,2,2,2,5,0,2,2,2,7,7,5,6,7,10,2,8,2,2,5,2,6,2,2,2,5
עומרי,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,2,2,2,2,2,2,2,7,7,2,10,9,11,12,11,12,16,6,20,26,16,27,24,21,22,22,32,20,19,20,13,18,16,17,18,14,12,11,13,9
עימאד,286,0,0,2,2,2,2,2,2,6,2,6,8,2,8,2,6,8,9,5,2,9,5,5,6,9,7,2,2,6,6,2,7,6,2,2,6,2,6,8,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,6,2,2,2,2,2,2,2
עיסאם,159,0,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,5,5,6,5,6,6,9,2,2,5,5,2,6,5,2,2,2,2,5,0,0,0,2,0,2,6,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2
עלאא,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,9,7,2,10,2,10,12,15,10,15,41,34,36,20,16,22,21,20,21,24,30,15,19,17,17,17,10,9,12,9,8,11,5,7,7,6,7,8,6,2,2,2,2,2,2,2,0,2,0,0,0
עלי,588,2,2,7,7,6,2,7,2,6,7,2,10,8,6,2,15,2,8,7,6,9,2,5,6,2,7,10,6,7,9,7,2,15,10,13,11,11,11,9,7,9,8,11,13,2,6,11,6,9,11,8,8,12,2,8,5,5,12,11,19,2,11,7,8,7,7,9,2,12,7,6,5,6,5
עמאר,79,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,2,2,2,0,2,2,0,0,2,0,0,2,0,2,2,0,2,2,2,2,0,0,0,2,0,2,2,0,2,2,2,2,5,0,2,2,0,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,0,2,2,0,2,2,2
עמיד,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,6,7,2,2,2,6,2,5,2,0,2,2,0,6,2,0,2,2,5,8,2,10,10,5,2,6,6,6,2,2,2,2,2,2,2,0,0,2,0,2
עמיר,315,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,2,0,0,2,2,2,2,2,2,2,5,6,5,2,2,2,5,10,2,2,2,5,10,5,5,8,10,10,7,10,13,10,19,15,12,10,7,10,6,7,6,9,7,7,6,7,7,6,2,6,2,0,0,0,2
ענאן,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,6,6,9,5,8,8,10,7,19,22,21,13,14,19,13,16,16,28,34,28,27,26,26,30,35,23,18,19,16,21,17,18,12,12,12,8,12,9,2,9,7,5,2,5,2,5,2,0,2,2,2
עפיף,154,2,2,2,6,2,2,2,2,6,2,2,2,2,2,5,6,5,0,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2
ערן,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,2,0,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,0,2,2,0,2,2
פאדי,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,5,2,8,8,6,10,14,23,22,16,21,11,13,22,16,10,17,10,8,11,21,14,18,17,18,18,16,36,17,16,13,17,15,8,13,5,14,10,5,6,2,2,2,2,2,2,2,0,2,2,5,2
פאיז,175,0,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,0,5,0,2,2,2,2,2,2,2,2,2,2,2,6,5,2,2,2,5,7,6,2,2,5,2,2,2,2,2,2,2,2,0,2,2,2,5,2,2,0,2,2,2,2,2,2,2,2,2,0,2
פארס,429,0,2,2,0,2,2,2,5,2,2,2,2,2,0,2,2,7,5,2,2,7,2,2,2,8,9,6,6,2,7,7,6,2,2,5,5,2,8,7,7,13,6,5,2,9,6,12,2,8,9,2,9,6,8,8,2,11,7,6,5,8,8,10,9,7,10,2,6,8,10,8,7,5,10
פואד,413,2,2,8,2,2,6,2,5,12,2,8,7,10,10,8,8,5,8,2,8,8,8,8,5,2,2,5,5,2,2,2,0,2,2,2,9,5,2,6,9,11,7,8,5,8,2,2,2,2,7,5,6,2,5,5,6,5,5,2,2,6,8,8,2,6,5,2,8,2,2,2,6,2,7
פוראת,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,6,2,2,2,2,2,0,0,2,0
פורסאן,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,0,2,5,2,0,2,2,2,5,2,0,2,2,6,2,2,2,2,2,0,2,2,2,2,2,0,2,2,0,2,0,0,0,0,0,2,0,0,0,2
פייסל,40,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,2,0,2,2,2,2,2,2,2,5,2,2,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
פיראס,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0,2,0,2,2,6,10,2,7,6,6,13,5,7,15,11,8,14,17,17,13,12,18,5,10,17,7,9,8,5,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
פרג',78,0,0,0,2,2,2,0,2,2,2,0,5,2,2,2,5,5,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,0,0,2,2,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0
פריד,163,0,2,2,2,2,2,0,2,2,2,2,6,6,7,7,8,5,2,2,2,2,2,2,2,2,2,0,7,2,2,5,5,0,2,5,0,2,0,2,2,2,0,2,0,0,2,0,2,2,0,2,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2
קאסם,152,0,2,0,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,7,2,0,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,0,2,2,2,7,2,5,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,0,0,2,2,2,0,2,2,2,2
קוסאי,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,5,2,2,2,2,2,2,6,6
קיאן,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,2,2,2,2,0,2,2,2,2,6,2,2,2,2,2,2,7,2,2,2,2,2,2,5,2,0,6,2,0,2
קייס,79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,2,0,0,2,2,2,2,0,2,2,2,2,2,0,2,5,8,0,2,2,2,0,2,5,2,2,2,2,2,0,2,6,2,2,2,2,0
קינאן,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,9,2,2,2,2,2,2,2,0,2,2,2,2
קיסר,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,5,2,2,2,6,0,2
ראגב,42,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,7,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ראוי,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0,2,0,2,0,2,5,2,8,5,2,2,5,5,2,2,5,2,2,2,6,2,2,2,2,2,2,2,2,0
ראזי,403,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,2,2,2,0,0,0,2,0,2,2,2,2,2,9,6,8,8,13,13,16,22,18,31,17,17,20,13,19,20,20,14,20,13,14,9,5,7,5,2,7,2,2,2
ראיד,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,8,6,5,8,8,6,7,7,5,2,6,5,2,6,2,9,8,0,6,2,6,8,2,2,2,2,5,2,2,6,7,2,2,7,2,2,0,0,2,2,2,0,2,0,0,0,0,0,0,0,2,2,0,2,2
ראיק,88,0,0,2,0,0,2,0,2,2,2,2,0,2,2,2,2,2,2,10,2,2,2,5,8,2,5,2,2,2,2,0,2,2,0,2,2,0,0,2,2,2,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,2,2,2,0
ראם,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,5,10,5,7,5,9,7,13,8,16,14,23,15,12,14,16
ראמז,52,0,0,0,0,2,0,0,2,0,0,0,2,2,2,0,2,0,2,0,2,2,2,2,0,6,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,2,0,2,2,2,0,0,2,0,2,0,0,0,2,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0
