שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
מונא,495,2,0,0,0,5,2,2,2,2,2,8,2,2,14,13,7,15,17,12,9,8,10,11,9,13,11,7,10,10,7,10,15,12,9,15,9,14,24,11,15,5,12,8,13,2,9,5,11,2,7,2,8,7,2,2,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,0,0,2
מונירה,76,0,0,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0
מיאדה,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,2,2,0,2,2,0,2,2,2,0,2,2,2,2,5,2,2,2,2,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
מיאר,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,5,2,5,2,2,7,2,6,2,2,2,0,2,2,2,2,2,0,0
מייס,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,2,2,2,5,5,2,9,7,6,7,2,9,11,2,2,9,2,2,2,6,2,2,2,7,2,2,2
מייסא,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,2,0,2,0,2,2,2,0,5,0,2,6,2,0,2,2,2,2,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
מייסון,81,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,2,6,2,8,5,5,8,2,5,2,0,2,2,2,2,0,2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
מילא,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,14,12,13,19,13,19,18,8,17
מילה,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,2,2,2,2,2,2,2,2
מיסא,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,5,2,6,2,2,0,2,2,5,2,2,5,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
מיסאא,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,2,0,2,0,2,2,5,2,2,2,0,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
מירא,300,2,0,0,0,0,0,0,0,2,2,2,0,2,2,0,0,0,0,0,2,2,2,0,2,2,0,0,2,2,2,0,0,2,0,14,7,2,6,2,2,2,8,5,6,2,6,10,7,9,6,7,2,6,8,8,9,11,11,10,6,9,5,7,8,8,11,8,9,5,6,7,8,6,5
מיראל,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,2,0,2,2,2,2,2,2,5,6,5,7,7,5,17,16,24,23,14,16,9,8,13,11,6,7,6,2,9
מירבת,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,5,5,2,10,2,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
מירי,89,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,2,2,0,0,0,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,0,2,2,2,2,2,5,2,2,6,5,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,0,0,0,0
מיריל,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,2,2,2,2,5,9,6,6,5,6,5,10,9,2,7,8,9,9,7,9,2,2,2,0,2
מירנא,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,2,2,0,0,0,2,0,0,2,0,2,2,12,8,2,2,7,7,7,6,6,5,2,8,12,2,7,9,6,2,5,7,2,2,2,7,2,0,0,2,0,2,0,0,2,0,0
מירנה,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,6,2,5,2,2,5,7,7,6,2,2,6,2,5,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,0,0,0,0,2
מלאק,211,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,2,0,2,2,2,2,2,0,2,0,2,2,5,2,6,2,2,5,8,8,2,6,8,13,13,11,16,5,12,11,10,9,7,5,9,2
מליסה,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,5,2,2,5,0,2,2,2,2
מנאל,362,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,5,10,11,13,16,21,26,30,13,10,19,31,22,15,12,14,5,7,7,2,11,7,9,6,5,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2
מנאר,137,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,6,2,6,7,10,9,2,7,9,11,8,5,6,6,5,2,6,2,2,2,0,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
מראם,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,2,2,5,2,2,0,2,2,2,6,14,12,8,6,11,7,2,5,2,2,2,6,2,0,2,2,0,2,2,2,2,0,0,2,2,0,2,0,0,0,0
מרווה,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,11,26,8,9,9,10,9,7,6,2,5,2,5,2,2,2,2,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
מרוות,106,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,0,0,2,6,2,9,9,10,9,5,9,2,2,2,2,2,2,2,2,2,5,2,2,2,2,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
מרח,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,10,7,7,9,2,5,2,2,2,2,2,2,0,0,0,2,2,2,2,0,2,0,0,0,0,0
מרי,266,2,2,2,2,2,2,2,2,2,2,0,2,2,6,5,2,2,2,6,2,2,2,2,5,2,2,5,7,2,6,2,5,5,2,2,8,2,6,6,5,6,9,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,0,0,2,5,2,2,0,2,2,2,2,0,2,2,2,0
מריאן,237,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,2,0,2,0,0,2,2,2,2,2,2,6,6,6,2,2,5,2,9,2,5,2,27,29,17,16,16,10,2,2,6,6,5,2,2,2,6,2,2,0,2,2,2,2
מריאנה,321,0,0,0,2,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,0,2,2,2,2,2,2,5,2,6,7,2,2,13,17,2,8,14,22,21,10,14,14,25,18,12,10,14,6,5,6,2,2,2,2,7,0,2,2,2,2,2,0,2,2,2,2,0,0
מריה,"1,048",2,0,0,0,0,0,0,2,0,2,0,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,0,2,2,2,5,5,6,2,2,7,7,8,6,10,13,16,16,16,21,20,23,41,37,42,38,40,34,36,46,29,39,26,25,26,36,36,34,37,28,26,28,30,32,31,21,17
מרים,739,7,2,13,8,6,10,8,2,7,2,9,10,7,6,7,14,6,6,9,9,11,7,5,2,14,2,5,6,11,8,8,2,13,9,6,9,10,2,6,16,5,12,7,12,17,16,12,9,9,11,9,11,12,9,6,10,6,11,11,14,6,9,5,11,13,2,18,12,18,9,2,8,2,9
מרלין,152,0,0,0,0,2,0,2,0,0,8,5,2,2,2,2,2,7,0,2,2,2,2,2,2,2,2,7,2,5,2,2,6,0,2,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,0,0,2,2,2,2,0,2,0,0,0,0,0,2,0,2,2,0,2,2,0,0,2,0,0
מרסיל,52,2,0,2,2,2,2,2,0,2,2,6,2,2,2,2,0,0,0,2,2,0,0,2,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
נאדיא,153,5,2,2,2,2,8,6,0,2,2,2,8,2,0,2,2,5,2,2,7,6,5,2,2,2,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,2,0,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0
נאדיה,298,5,7,9,8,11,2,7,5,11,10,10,8,9,8,2,2,2,2,2,2,6,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,2,2,2,2,2,6,0,0,2,2,0,2,0,2
נאדרה,145,2,0,2,7,2,0,2,10,2,8,7,6,9,8,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,2,2,2,2,2,2,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0
נאהד,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,5,0,2,0,2,2,7,2,2,2,2,2,0,2,2,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
נאהדה,60,2,2,2,0,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0
נאי,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2,6,2,2,12,2,2,2
נאיא,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,2,2,6,13,6,6,11,10,5,10,11
נאיה,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,2,7,11,6,10,10,7,7,6
נאילה,126,2,0,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,8,5,7,2,6,7,2,2,2,0,2,2,2,0,2,0,2,0,2,2,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
נאנסי,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,6,2,2,2,0,7,8,6,2,2,9,6,13,7,7,9,2,5,5,2,5,2,2,7,5,2,2,2,2,2,7,5,2,2,2,2,2,2,0,2,2,0,2,0,2,0,0,0
נבאל,42,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,2,6,2,2,2,2,2,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0
נבילה,182,5,2,2,10,7,6,2,11,5,13,6,5,8,2,11,6,5,6,5,2,2,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2,2
נג'את,77,2,0,2,2,2,2,0,2,2,2,2,7,2,2,2,6,0,5,2,2,0,2,0,0,0,2,0,0,2,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,0,2,0,0
נג'ואן,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
נג'וד,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
נגאת,21,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
נגם,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2,2,6,2,2,6,2,2,8,5,2,2,5,2,0,2,5,2,2,2,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0
נדא,97,0,2,0,0,0,2,0,2,2,2,0,2,2,2,2,0,2,0,0,2,0,0,2,0,2,2,0,2,0,2,0,2,0,2,2,2,2,2,2,0,2,2,2,0,0,5,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,2,5,2,2,2
נדין,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,2,7,5,2,2,7,2,11,12,9,19,13,19,14,18,18,11,15,17,16,7,7,7,10,6,6,5,6,2,7,2,2,2,2,0,2,2,2,2,0
נהאי,63,0,0,2,0,2,2,2,2,2,2,2,5,2,2,2,0,2,0,2,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0
נואל,279,11,2,2,7,6,6,5,14,7,2,8,7,14,8,12,8,7,5,5,2,5,5,6,2,2,2,2,2,2,0,2,0,0,0,0,2,2,2,0,0,0,0,2,0,0,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2
נוהא,221,2,2,2,2,7,8,5,6,2,5,2,2,5,5,5,5,7,6,2,2,2,2,2,5,6,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,0,2,0,0,0,2,2
נוהאד,72,2,2,2,2,2,0,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0
נור,302,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,6,13,8,5,10,13,11,6,9,5,8,6,15,10,9,8,6,15,13,14,5,10,11,7,8,2,11,6,7
נורה,143,2,0,0,0,0,2,0,2,0,2,0,2,2,0,0,2,2,2,0,0,2,0,0,0,2,0,0,0,2,2,2,2,2,2,0,2,2,5,5,7,2,2,2,6,2,2,2,2,6,2,2,2,2,2,2,7,7,0,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2
נטלי,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,2,2,2,2,0,2,2,0,9,6,5,11,7,5,5,7,6,15,13,6,18,12,23,12,19,10,15,11,2,17,9,9,7,11,10,14,14,10,11,19,7,7,5,2,2,2
ניבאל,94,0,0,2,2,2,0,0,2,0,0,2,2,2,2,2,2,2,5,7,2,5,2,2,7,2,6,6,2,0,2,2,2,2,0,2,0,0,2,2,2,0,2,2,0,2,0,0,2,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
ניבין,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,7,26,11,10,14,15,16,15,8,6,7,5,6,2,5,2,2,2,2,0,0,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ניהאל,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ניווין,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,6,2,2,2,0,2,2,2,0,2,0,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ניוין,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,7,5,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ניסרין,55,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,6,2,2,2,2,0,2,0,7,0,2,0,6,2,0,2,2,5,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ניקול,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,2,2,2,2,6,7,10,11,11,12,21,19,18,20,22,11,14,15,13,9,7,6,6,8,5,10,2,2,2,0,2
נסרין,350,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,2,2,2,2,8,5,6,2,7,8,9,14,47,24,25,15,16,17,13,10,17,11,9,9,12,2,8,2,5,2,9,2,0,2,2,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2
נרדין,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,2,2,2,2,2,7,5,9,8,12,6,9,12,5,5,2,6,2,2,2,2,2,2,2,0,2,0,0,2,0,0,2,0,2,2,0,0,0,0
נרימאן,87,0,0,0,0,2,0,2,0,0,2,0,2,0,2,0,2,2,2,0,2,2,5,0,2,2,2,2,2,5,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,5,0,2,2,2,2,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0
נרמין,229,0,0,0,0,0,0,2,0,0,2,0,0,0,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,5,2,2,0,2,2,2,2,2,5,7,7,11,13,9,2,13,11,13,13,10,7,2,7,6,2,2,2,2,2,2,2,0,6,2,2,2,0,2,0,0,0,2,2,2,2
נתאלי,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,2,0,0,2,2,2,2,2,0,2,0,2,2,2,8,2,6,8,9,7,2,7,11,6,0,2,8,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2
נתלי,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,2,2,0,2,2,2,2,2,2,2,0,2,2,2,0,2,7,6,2,2,2,2,0,2,0,2,0,0,2,0
סאוסן,216,0,0,2,0,0,0,0,0,2,2,10,2,14,17,9,17,2,8,9,13,7,5,12,8,5,5,5,2,2,5,7,2,6,5,0,2,0,2,0,2,2,2,2,2,2,0,2,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
סאלי,198,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,2,2,6,14,14,7,8,13,11,17,5,13,7,5,6,7,2,2,6,2,8,7,5,2,0,2,2,2,2,2,0,0,2,0,0
סאמיה,257,2,2,8,11,5,5,2,2,6,7,8,5,11,21,6,7,8,7,9,15,5,2,2,5,9,2,2,2,5,2,2,2,6,2,0,0,2,0,0,2,0,0,2,2,0,0,2,0,2,2,2,0,0,0,2,0,0,2,0,0,2,2,2,0,2,0,0,2,0,2,2,0,2,2
סאנדי,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,2,2,2,0,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,5,0,5,2,2,0,2,2,2,0,2,0,0,0,2,0
סארה,48,0,0,0,2,2,0,2,0,0,2,2,2,0,5,2,2,0,2,2,0,2,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,2,2,2,0,0,0,0,2,2,2,2,0,0,0,2,2,0,2,0
סברין,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
סואר,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,11,8,12,9,2,2,2,7,2,2,2,2,2,5,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
סוהא,203,0,0,0,2,0,2,0,0,2,0,2,2,2,2,2,2,2,6,0,2,2,15,16,16,8,7,16,8,8,6,7,2,5,2,7,2,2,6,2,2,5,2,2,7,2,2,2,2,2,2,0,2,0,0,2,0,0,2,2,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0
סוהאד,69,0,0,0,2,2,0,0,2,2,0,2,0,2,2,2,0,2,2,2,2,2,2,2,5,7,2,2,2,0,2,2,2,2,2,0,2,2,0,2,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0
סוהיילה,90,2,2,6,2,2,2,2,2,2,7,2,2,2,2,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
סוהייר,132,0,0,0,0,2,0,2,0,2,0,2,2,2,2,6,2,2,5,10,6,7,15,2,7,6,2,6,2,2,2,2,2,2,2,2,0,0,5,2,2,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
סוהילה,178,2,7,8,8,8,2,2,5,2,5,6,2,2,2,9,2,2,7,6,2,2,2,2,2,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,2,2,2,2,0,2,2,0,0,2,2,0,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0
סוהיר,179,0,0,0,0,2,0,2,0,2,0,2,0,2,0,0,2,11,10,11,7,7,6,2,8,7,5,5,2,5,2,9,12,2,2,2,6,5,7,7,6,2,2,2,2,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
סוזאן,330,0,0,0,2,2,2,2,0,0,2,0,2,2,2,6,6,7,2,9,5,10,11,9,6,10,6,8,9,10,9,16,11,11,10,7,2,10,7,7,7,9,9,8,11,9,2,7,2,6,8,5,2,0,2,2,0,2,2,2,2,0,0,0,2,0,0,2,2,2,2,0,0,0,0
סול,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,2,2,7,6,6,2
סומיה,84,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,2,2,0,2,0,0,0,2,0,0,0,2,2,0,0,0,2,0
