שם פרטי,"סך הכל בשנים
1948-2021",1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
ניזאר,319,0,0,0,0,0,0,0,0,0,0,2,2,2,7,9,2,10,11,12,9,6,5,10,2,6,10,8,6,7,7,8,6,13,2,5,2,9,6,10,10,7,9,12,9,6,5,6,7,5,2,0,6,2,2,2,2,2,2,2,0,2,0,2,0,0,2,0,0,0,2,2,2,0,2
נימר,171,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,5,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,5,0,2,2,2,2,2,0,2,2,2,5,0,2,2,2,0,2,2,2,0,2,2,0,0,2,0,2,2
ניקולא,204,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,2,8,2,5,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,0
ניקולאס,54,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,5,2,2,2,2,2,2,0,2,2,0,2
נסים,297,0,0,0,2,2,2,2,2,2,2,5,2,2,2,2,2,5,2,2,5,12,2,2,2,5,6,5,8,2,7,6,8,7,2,2,11,7,2,7,2,6,10,6,6,6,13,9,2,2,9,2,5,2,6,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2
נעים,209,0,0,2,2,2,2,2,2,0,2,2,2,6,2,2,2,5,0,2,0,2,5,2,6,2,2,2,2,5,7,5,6,5,2,2,2,2,2,2,5,5,5,2,2,2,2,2,2,0,2,2,2,2,5,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
נתנאל,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,2,0,5,2,2,2,5,2,5,0,2,2,2,0,2,2,2,2,5
סאהר,207,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,2,2,2,0,2,6,2,8,7,11,8,7,7,9,2,2,8,2,2,6,5,5,2,2,2,7,2,6,2,7,2,2,6,2,9,9,5,2,2,2,2,2,0,2,2,0,2,0,2,2,0,0,2,0,2,0,0,0,0
סאלם,101,2,2,0,0,5,2,2,2,2,2,0,2,2,2,2,0,0,0,2,0,2,2,0,2,2,2,2,2,5,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,2,0,0,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,0,0,2
סאם,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0,0,2,2,0,0,2,0,2,0,2,2,2,0,2,2,2,2,2,2,7,2,5,12,2,6,2,2,5
סאמי,549,2,2,6,7,8,6,2,8,2,2,10,12,13,11,11,11,10,7,9,14,5,10,2,8,7,8,13,8,2,11,9,8,5,2,7,8,2,6,5,7,6,7,5,2,7,5,7,9,7,11,7,10,8,12,7,8,8,2,7,6,2,2,9,2,5,5,2,6,5,2,2,2,2,0
סארי,286,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,2,0,2,2,0,0,2,2,0,2,2,0,0,2,2,0,2,5,2,6,2,2,2,2,5,6,7,2,5,7,7,7,6,10,6,9,11,2,9,11,8,14,2,7,8,10,10,12,8,9,9,9,8,10
סובחי,138,2,0,2,2,2,2,2,0,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,5,2,2,2,0,0,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,0,0
סוהייל,239,6,7,7,5,2,2,9,2,11,8,7,10,2,7,2,5,7,2,7,2,2,2,2,2,2,2,0,2,2,0,0,2,2,2,2,0,2,2,2,0,0,2,0,2,0,2,2,2,0,0,2,2,0,5,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0
סוהיל,274,7,5,6,6,11,5,2,8,5,2,2,5,5,5,9,9,2,5,2,2,2,2,2,2,2,2,2,0,2,0,2,2,0,0,2,2,2,0,2,2,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,6,2,5,7,2,10,5,6,7,6,2,2,6,2
סולימאן,247,2,2,2,2,2,2,8,6,5,2,2,8,2,2,2,2,2,2,7,2,2,2,2,6,2,2,2,2,6,5,2,2,6,2,2,2,2,2,2,2,2,2,6,0,2,5,2,2,2,2,2,2,5,2,2,6,2,2,2,2,2,2,0,2,5,7,5,2,2,0,2,2,2,2
סטיב,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,2,5,0,2,6,2,2,0,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,0,2,0,0,2,2,0,2,0,2,0,0,0,0,2,0,0,0,2,0,2,0,0,0
סימון,217,2,2,5,2,2,0,9,2,0,5,2,2,2,5,2,5,7,2,5,2,2,2,6,2,10,2,2,2,2,2,2,5,8,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,5,2,5,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2
סלים,569,6,2,2,5,9,9,10,6,9,8,10,13,9,5,5,9,10,11,7,5,10,12,2,8,7,6,12,2,8,6,6,10,9,10,2,6,6,7,5,10,7,10,10,8,7,7,7,6,9,8,8,8,6,5,7,2,2,5,2,7,2,8,2,5,10,6,7,5,5,5,6,6,6,2
סמיר,719,12,9,8,12,15,8,6,17,7,9,17,14,20,14,16,11,13,12,17,10,9,7,10,10,9,15,5,2,2,2,2,8,5,2,5,2,2,2,2,5,2,2,5,6,2,5,2,2,6,5,2,5,11,8,2,14,11,12,8,7,10,15,10,12,5,8,7,8,7,2,5,7,10,2
סמעאן,144,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,0,2,2,2,0,2,0,2,0,0,2
סמר,575,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,6,12,9,14,26,24,33,21,26,33,23,17,10,13,10,10,13,11,10,15,13,16,19,12,11,13,13,16,14,8,9,9,8,12,10,7,8,2,2,2,2,2,2,2,0,2,0,2,0,2,0,2,2,2,2,2,2
סעיד,264,2,2,2,2,2,5,2,2,2,6,2,2,2,5,0,2,2,6,2,2,2,2,5,7,2,2,5,0,2,7,2,2,2,7,5,2,6,2,2,2,2,2,2,2,6,2,2,2,2,2,5,2,2,2,5,2,7,2,2,5,2,0,2,2,2,2,2,2,2,2,2,2,2,2
עאדל,192,2,5,2,2,6,2,2,2,2,2,2,2,2,2,5,7,6,7,2,5,2,5,5,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,5,2,5,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2
עאוני,156,2,0,0,2,2,2,2,2,2,2,2,2,2,8,6,6,5,11,8,2,8,5,2,7,2,2,2,0,2,2,2,2,2,0,0,2,2,2,0,2,2,0,2,0,0,0,2,2,2,0,0,0,2,0,0,2,0,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2
עאטף,119,5,2,2,2,2,2,5,0,5,2,2,2,2,2,0,2,2,0,2,2,2,0,0,2,2,0,0,2,0,0,0,0,2,0,2,2,2,0,0,2,0,0,2,0,0,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
עאמר,216,0,0,0,0,0,0,0,0,2,2,0,2,2,5,8,2,9,17,9,10,6,6,8,11,9,7,2,5,2,6,7,6,2,5,2,2,2,2,2,2,5,2,2,8,2,2,0,2,0,0,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,2,2,2,0,2,0,2,2,2
עבדאללה,179,2,2,0,5,2,2,7,2,2,2,2,2,2,2,2,2,2,2,5,2,2,6,2,2,2,2,2,2,2,2,2,5,2,6,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,0,0,0,2,0,0,2,0,0
עדי,191,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,5,9,2,5,6,2,6,7,5,5,5,2,2,5,11,9,10,10,6,2,10,2,2,5,5
עווד,61,2,0,5,0,0,2,0,0,0,0,2,0,2,2,0,2,2,0,0,2,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,2,2,0,2,0,2,0,0,0,0,2,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,2,0
עזמי,158,2,2,2,2,2,2,0,0,2,2,2,2,6,8,6,2,7,6,10,6,2,2,5,6,6,2,2,2,2,2,2,2,2,2,2,0,5,2,2,2,2,2,2,2,0,0,2,0,2,2,0,2,0,0,2,0,0,0,0,0,2,2,2,0,2,2,0,2,2,0,2,2,0,2
עימאד,403,2,2,2,5,2,2,5,2,2,6,2,2,14,13,12,13,13,14,14,19,24,17,14,6,11,9,15,7,5,7,10,5,5,2,8,6,5,8,2,2,10,6,0,7,5,2,2,5,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2
עיסא,612,2,7,2,2,9,11,8,2,11,5,5,6,5,8,7,10,13,11,9,11,8,8,5,9,8,11,11,6,13,8,6,9,2,9,7,14,7,8,11,8,8,6,2,8,6,9,8,8,6,7,15,11,5,12,6,14,5,10,6,7,2,5,7,7,6,2,7,5,8,8,6,6,2,2
עיסאם,334,0,0,2,0,7,2,2,2,5,6,5,2,5,7,13,9,2,9,8,8,11,5,8,5,6,11,17,11,8,10,8,6,11,8,6,5,6,5,7,2,8,2,2,2,2,2,2,2,2,5,2,2,2,2,2,0,0,0,0,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2
עלאא,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,2,5,5,11,7,10,9,13,12,5,13,2,20,13,13,17,9,14,12,14,22,17,7,16,16,19,2,10,9,8,2,5,5,7,2,2,5,2,0,2,2,0,2,2,2,2,2,2,2,2,0,2,0
עמנואל,92,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,2,2,0,2,2,0,0,0,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
ענאן,252,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,2,2,7,2,7,8,5,2,8,2,2,7,2,9,5,8,9,2,6,2,2,9,5,5,6,10,6,7,2,8,9,7,7,7,2,2,2,2,2,6,2,2,2,2,0,0,2,2,2,2,0,2,0,0,0,2,0,0
עפיף,140,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,0,2,5,2,2,0,0,0,0,2,2,0,0,2,0,0,2,0,0,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2
פאדי,"1,293",0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,6,2,2,2,6,7,5,10,16,12,16,18,15,28,34,33,24,24,25,35,32,36,37,30,34,35,41,29,33,32,44,30,28,34,35,37,42,25,33,33,27,26,28,20,16,14,22,24,13,7,16,13,7,11,10,8,8,2,9
פאיז,125,5,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,5,2,2,2,2,0,2,0,5,2,2,2,2,0,2,0,2,0,2,2,2,0,2,2,2,2,0,2,2,2,0,2,0,0,2,2,2,2,0
פארס,314,2,0,0,2,0,0,0,2,0,2,2,0,2,2,2,2,2,2,0,2,0,2,0,0,2,2,2,2,2,7,2,2,5,2,2,9,2,2,7,2,2,2,2,5,6,5,5,11,7,7,12,2,6,6,6,12,7,9,7,5,10,6,10,13,6,5,10,2,5,5,6,2,6,8
פהד,134,2,2,2,2,0,0,2,0,2,0,5,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,5,2,2,2,2,0,2,2,2,2,0,2,0,2,0,2,0,2,2,2,2,2
פהים,103,0,0,2,0,0,2,2,2,2,2,2,2,2,2,5,0,2,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,2,0,0,0,0,0,2,0,0
פואד,498,7,2,2,5,5,8,2,2,5,6,7,5,13,7,7,7,10,2,7,7,2,8,5,2,5,2,6,2,2,2,5,2,8,6,2,2,5,2,2,6,9,5,2,10,6,9,6,8,6,11,8,2,5,8,6,2,5,5,9,7,5,11,7,7,8,5,2,6,2,2,2,2,2,2
פואז,28,2,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
פול,62,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,0,2,2,0,2,0,2,2,0,2,0,2,2,0,2,2,0,0,6,2,2,2,2,2,0,5,0,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,0,2,0,2,0,2,0
פיטר,231,0,2,0,2,2,0,0,2,0,2,2,0,0,2,0,0,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,5,2,9,6,2,2,8,2,6,7,6,2,5,5,2,7,5,2,8,2,7,2,2,6,9,2,2,2,2,2,5
פייר,256,2,0,2,2,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,6,2,2,5,6,9,12,10,2,12,5,5,12,15,13,8,10,2,2,2,9,5,6,2,2,2,2,5
פיראס,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,0,2,5,7,2,2,11,2,2,7,9,6,7,9,10,12,10,2,8,15,11,14,19,11,15,11,12,14,2,7,2,7,2,2,2,0,2,2,2,2,2,2,2,0,2,0,2
פרח,114,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,0,2,2,2,0,5,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,0,2,0,2,0,0,0,2,0
פריד,265,2,0,2,0,5,2,5,5,2,6,2,2,10,10,6,8,7,9,0,6,2,5,2,0,2,2,6,6,2,2,2,2,2,2,2,2,2,0,5,0,2,2,2,2,0,6,2,2,0,2,5,2,2,2,0,2,2,2,2,2,2,2,2,7,5,2,2,2,2,2,2,0,0,2
פרנסיס,210,2,0,2,6,0,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,5,2,2,2,0,0,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,5,7,5,5,8,2,6,2,8,5,2,5,2,9,2,2,2,7,2,8,2,2,5,8,0,2,2
קריסטיאן,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,2,0,2,2,2,0,2,2,2,5,2,2,7,2,5,2,5,5,2,2,2,2,0,2,0,2
קרלוס,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,2,0,2,2,2,0,2,6,2,2,2,5,2,5,2,9,2,2,0,5,7,5,5,6,5,7,5,2,5,2
ראגב,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,5,2,2,2,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
ראוי,121,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,0,2,2,0,2,0,0,2,0,2,2,2,6,2,0,2,7,5,2,8,2,6,10,2,5,2,5,2,2,2,2,2,5,2,2,2,0,2,2,0,0,0
ראזי,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,5,7,6,5,2,2,2,0,0,0,0,0,0
ראיד,226,0,0,0,0,0,0,2,2,2,2,2,2,2,2,5,2,5,7,6,6,9,12,6,5,5,5,6,2,2,8,2,5,2,6,5,8,12,2,5,7,7,2,9,6,0,7,2,6,2,2,2,0,0,2,2,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,2,0,2
ראיק,111,0,2,2,0,0,0,2,2,0,2,2,2,2,5,2,7,5,5,2,2,2,2,2,2,2,0,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0,0,0,2,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,0,2,2
ראם,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,0,2,0,0,2,2,0,2,2,2,7,2
ראמז,124,0,0,0,2,0,0,0,0,2,2,0,2,2,2,2,0,0,0,2,2,2,2,2,0,2,7,5,2,2,2,2,10,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,0,9,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0
ראמי,771,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,2,2,2,2,2,5,10,8,8,16,31,18,34,24,32,27,29,28,27,21,25,25,21,16,25,15,19,20,27,19,20,15,18,8,20,10,14,13,5,21,8,9,6,7,9,2,2,8,2,2,2,2,2,2,2,2,0,2
ראני,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,2,5,2,2,2,0,2,2,2,5,5,7,7,5,7,5,10,2,8,6,7,7,12,8,7,9,6,9,13,8,7,7,9,5,2,2,5,5,6,2,2,2,2,2,2,2
רביע,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,5,2,2,2,6,9,14,22,18,14,16,17,14,8,13,6,10,15,16,20,21,20,28,21,16,17,10,10,10,14,9,10,2,5,2,2,2,6,2,2,6,2,0,2,2,2,2,0,0,0,2,2,0
רוביר,66,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,2,0,2,2,2,2,0,2,2,2,2,0,5,2,2,6,2,2,2,2,2,2,2,2,2,0,0,0,2,2,0,2,0,0
רובר,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0,0,2,0,2,2,2,2,0,2,2,0,2,2,2,0,2,6,2,2,0,2,2,2,2,0,2,2,0,2,0,2,2,0,0,2,0,0,0,0,0
רוברט,115,0,0,0,2,2,0,2,0,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,5,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,0,0,0,2,2
רוג'ה,70,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,0,2,5,0,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0,0,2
רוג'יה,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,0,2,2,2,0,2,7,2,2,2,2,0,2,0,0,2,0,2,0,2,0,0,2,0,0,0,2
רוי,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,2,7,2,2,2,2,0,0,2,2,2,5,2,2,6,2,2,2
רוני,317,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,5,2,2,2,2,2,6,2,5,5,8,7,6,10,6,12,12,5,11,12,6,9,10,7,11,6,7,11,7,5,12,14,5,8,2,14,2,2,8,2,8,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,2,2
ריאד,188,2,2,2,2,2,7,5,2,2,5,5,2,9,7,8,6,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2
ריאן,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,7,9,14,11,8,6,11,8,8,7,8,5,5,6,2,8,5
רימון,263,2,2,2,5,5,8,2,5,5,5,11,2,5,2,2,2,2,7,5,2,6,6,2,2,6,2,9,5,2,2,2,2,2,2,2,2,6,2,5,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0
רם,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,2,2,0,0,2,2,0,2,0,2,2,2,5,2,2
רמזי,264,0,2,2,0,10,2,5,2,2,2,10,7,2,6,9,7,2,2,8,2,11,8,7,6,2,5,8,2,2,2,2,2,5,2,2,5,2,2,2,2,0,2,2,2,5,2,0,2,2,2,2,0,2,2,2,0,2,2,0,0,2,2,2,2,5,2,6,2,2,0,2,2,2,0
רנים,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,2,0,0,2,0,0,2,2,0,0,0,0,0,0
רפאל,76,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,2,2,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,6,6,2,5,2,7
רפיק,85,0,0,2,2,2,2,2,2,5,2,0,2,0,2,0,2,2,0,2,2,0,2,0,2,2,0,0,0,2,2,2,2,0,2,0,2,0,0,2,0,2,2,2,2,2,2,2,0,5,2,0,2,0,0,2,2,2,0,2,0,2,2,2,2,0,0,2,2,0,2,0,0,2,2
שאדי,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,2,7,18,15,20,22,54,42,24,22,22,21,21,27,19,20,28,15,30,31,20,25,14,20,22,18,29,13,17,15,19,9,12,16,10,2,5,8,2,5,2,7,2,2,2,2,2,0,2,2,2,2
שפיק,125,0,0,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,5,2,2,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0
שרבל,718,0,0,2,0,0,2,2,0,2,0,0,2,2,0,0,2,0,2,16,6,5,2,2,5,5,2,9,2,2,9,18,14,10,10,9,11,8,8,8,7,2,8,5,9,9,8,8,5,7,10,11,8,10,15,9,11,18,15,16,10,14,7,10,7,14,18,21,37,42,41,40,32,34,25
שריף,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,5,2,0,2,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
תאופיק,301,2,2,2,2,2,2,2,2,2,5,2,5,2,5,5,5,7,5,5,8,2,2,2,2,2,6,5,5,2,2,7,2,5,2,2,5,9,2,5,5,5,2,2,2,2,2,5,8,7,2,2,5,2,0,7,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,0
תאמר,256,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,2,2,2,2,2,7,7,2,2,5,2,2,5,10,8,6,9,22,11,9,6,18,11,8,9,8,6,11,8,2,2,6,6,2,5,7,2,2,2,2,2,2,2,2,0,0,0,0,2,0
תומאס,82,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,0,6,2,2,2,2,2,2,8,2,7,2,7,6
תיים,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,2,0,2,2,2,7,5
